# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376043369652361870e+08,2.115260438538191234e+00,1.709572225854921328e+02,3.847360979781019985e+00
3.376043370141523480e+08,1.966011088589061595e+00,1.709316237975391459e+02,3.831196826632157659e+00
3.376043370350558758e+08,2.095048862172933291e+00,1.710020638392983869e+02,3.975429693579177304e+00
3.376043372806186676e+08,2.059391283057007804e+00,1.709224740918879206e+02,3.837614318932404789e+00
3.376043373407710791e+08,1.749713428735424792e+00,1.710124615448360998e+02,3.942830344159800049e+00
3.376043375480202436e+08,1.982494490990095892e+00,1.709990192937535198e+02,3.893599951073273502e+00
3.376043376189039946e+08,1.923047640891771159e+00,1.710010508329334868e+02,3.819141604248653898e+00
3.376043376558561325e+08,2.654390844147911377e+00,1.710424193120016412e+02,3.838703915320575533e+00
3.376043378144435287e+08,1.492019203101396272e+02,1.708261258476808848e+02,3.904781868992028393e+00
3.376043378970417976e+08,2.325090906101192623e+00,1.708535901959264720e+02,3.892928654301350821e+00
3.376043379319270849e+08,2.243745398828200788e+00,1.710198746507420822e+02,3.910954089029452962e+00
3.376043380175763965e+08,2.722049494108973455e+00,1.710079078827429839e+02,3.923497296154769831e+00
3.376043381739712358e+08,2.049905059593144951e+00,1.709168383158854567e+02,3.814871516918659555e+00
3.376043381807904840e+08,2.314260675010926693e+00,1.710009559594153927e+02,3.884811991435916045e+00
3.376043382649149299e+08,1.958583630088440053e+00,1.709419862419748597e+02,3.857937020405466821e+00
3.376043382898243666e+08,2.081556203632857205e+00,1.708746179773031031e+02,3.919279393908710052e+00
3.376043383567315340e+08,1.697567200823295819e+00,1.709776112742236478e+02,3.940845329941609076e+00
3.376043383682904840e+08,3.060986309719474718e+01,1.710456483002885477e+02,3.893174635482133716e+00
3.376043383683514595e+08,3.084695862285111279e+00,1.708669504376240695e+02,3.889363357911418628e+00
3.376043383830742240e+08,7.189293285577928572e+00,1.710419732341704844e+02,3.840147107268714777e+00
3.376043383976799846e+08,1.160767159160221951e+02,1.709145282836090303e+02,3.990795419884289874e+00
3.376043384968146086e+08,2.036077705202764321e+00,1.709012597587236542e+02,3.874028049559092413e+00
3.376043386097496152e+08,1.789649670686220384e+00,1.709177697074412663e+02,3.985724743614857957e+00
3.376043386246939898e+08,2.441828022810428322e+00,1.709411243635070434e+02,3.823684705505933756e+00
3.376043387052571774e+08,3.189632438375892942e+00,1.710438764353088743e+02,3.873629393197805193e+00
3.376043387710204720e+08,2.092128542402369007e+00,1.709754126941825803e+02,3.810083588432804813e+00
3.376043389503229260e+08,7.887532679950639647e+01,1.710062832575776781e+02,3.948615248252412613e+00
3.376043389847167730e+08,2.092666154383136412e+00,1.709769337552306183e+02,3.893585354122457876e+00
3.376043390966283083e+08,1.780278206498934424e+00,1.709266091603077200e+02,3.891920134087018202e+00
3.376043391136075854e+08,2.196908736296946607e+00,1.709365580642047746e+02,3.905968594882487377e+00
3.376043393180974126e+08,2.268958820200731807e+00,1.709356195963193557e+02,3.809914779976727672e+00
3.376043393809552789e+08,1.744998114936185285e+00,1.709313195315444602e+02,3.875150982820486423e+00
3.376043397499227524e+08,2.250270283823875506e+00,1.708947374812063629e+02,3.900213898600914941e+00
3.376043398047373295e+08,2.994555676064980076e+01,1.708704057280201312e+02,3.925622148948623824e+00
3.376043399149745703e+08,1.647877435962116444e+00,1.708997521071370329e+02,3.940995126124222203e+00
3.376043399153113961e+08,2.413843505279461787e+00,1.708741531721828721e+02,3.867385999405797747e+00
3.376043399221330285e+08,1.600636727558197636e+00,1.708947719493515081e+02,3.877372831917298868e+00
3.376043399268044233e+08,1.625784667038069120e+00,1.710037279628179192e+02,3.971053515286395719e+00
3.376043399400648475e+08,2.044338515106716603e+00,1.709354912279965788e+02,3.784308784903283485e+00
3.376043399574486017e+08,3.845050035884533912e+01,1.709561291183387652e+02,3.853921613196749529e+00
3.376043400909562111e+08,2.185534937417091594e+00,1.710467565863752668e+02,3.897729359838585594e+00
3.376043401068667769e+08,1.670390116346328613e+00,1.708525426753277543e+02,3.941490470432004845e+00
3.376043401376717687e+08,2.148454728334621144e+00,1.709026067893967422e+02,3.948763946700944327e+00
3.376043402802373171e+08,2.039272123975380602e+00,1.708566421354783245e+02,3.890479553968419602e+00
3.376043404931751490e+08,2.075055394777777451e+00,1.709619297692404132e+02,3.822550682485458928e+00
3.376043406640757918e+08,2.039669278803792452e+00,1.710703250705049641e+02,3.849806646392472054e+00
3.376043408106762171e+08,3.142261551931856634e+00,1.708362811227532632e+02,3.907396200328483005e+00
3.376043408389509320e+08,1.947287115839395844e+00,1.709631773943702626e+02,4.025759921413152753e+00
3.376043409232269526e+08,2.177260934679158044e+00,1.709447874313746354e+02,3.786984825265664156e+00
3.376043409561752677e+08,1.974663310822326157e+00,1.709314971811071473e+02,3.838184053872113477e+00
3.376043411177838445e+08,3.118416735858049904e+00,1.708998402076014713e+02,3.794288426549551119e+00
3.376043411716485023e+08,1.653745867782860701e+00,1.708338528109952676e+02,3.863451435014749968e+00
3.376043412373268008e+08,2.590979244102771251e+00,1.709099953768587170e+02,3.944935745025710094e+00
3.376043414812014699e+08,1.740690616653240319e+00,1.710549657487652269e+02,3.836806177911355586e+00
3.376043415677552819e+08,2.344256520854190118e+00,1.708758067465403201e+02,3.948101342215385223e+00
3.376043416751275659e+08,2.327325785367523991e+00,1.709243095907094698e+02,3.828460821887863741e+00
3.376043418002952933e+08,2.273869183437281727e+00,1.708325908602080005e+02,3.930015679935079831e+00
3.376043418271524906e+08,1.826957031637002737e+00,1.709239762428603910e+02,3.923604995709186749e+00
3.376043419038326740e+08,1.811500254303154200e+00,1.708954224490291267e+02,3.796068644894767363e+00
3.376043420471239686e+08,4.239877043217319397e+01,1.710406676530913614e+02,3.886134602734270693e+00
3.376043422349418402e+08,3.103889097880073056e+00,1.709264585894853212e+02,3.864219482443607578e+00
3.376043422988540530e+08,4.048460456635672777e+00,1.709577176886981249e+02,3.782165064771466856e+00
3.376043423250058293e+08,1.645248265289617429e+00,1.709478026055319049e+02,3.988510371289982093e+00
3.376043423359655738e+08,1.943659929097699468e+00,1.709686744575689374e+02,3.867320399246929163e+00
3.376043424503228664e+08,1.601695695104716988e+00,1.709711843511053644e+02,3.988999969119523481e+00
3.376043425251118541e+08,1.948394433476213550e+00,1.709585338729583839e+02,3.937091572306610665e+00
3.376043426538692713e+08,1.705557454038056919e+00,1.709393497549454253e+02,3.926441682151238677e+00
3.376043428792445660e+08,2.012587756286891238e+00,1.709566136732407529e+02,3.899734615472124855e+00
3.376043429141730666e+08,2.928473356075150136e+00,1.710432848295970416e+02,3.870423305172294270e+00
3.376043429707869887e+08,2.047117569572098006e+00,1.708841335157814001e+02,3.787788799909524773e+00
3.376043433052353859e+08,1.621185985958504494e+00,1.709369498775961631e+02,3.814390827354741109e+00
3.376043435695118308e+08,1.895119466462396041e+00,1.709160222302258205e+02,3.870268158308877826e+00
3.376043436097864509e+08,2.121586346056606676e+00,1.709037083908268357e+02,3.764763797319889527e+00
3.376043438212417960e+08,1.729302444077074785e+00,1.709153153115410362e+02,3.981401791551174352e+00
3.376043438491468430e+08,2.303207532972114002e+00,1.708997387804506332e+02,3.792455172356376636e+00
3.376043439661625028e+08,2.188314376830312824e+00,1.708078983478599753e+02,3.913455257636350826e+00
3.376043439695828557e+08,1.384418218446081141e+02,1.709072806863764526e+02,3.825856159094185305e+00
3.376043444432271123e+08,1.638240970850321387e+00,1.708451099615470810e+02,3.905750523950380693e+00
3.376043451520982385e+08,2.031853305241815733e+00,1.709350052371039794e+02,3.889513475144059651e+00
3.376043452924486995e+08,1.340335414530694891e+02,1.710067164146232415e+02,3.934415677051699145e+00
3.376043455486850739e+08,1.621960810417695908e+00,1.709601566147620986e+02,4.003245332966786307e+00
3.376043455676424503e+08,2.183798560721014859e+00,1.708934214440606354e+02,3.920597175387361411e+00
3.376043455941761732e+08,6.662487018624103996e+01,1.709722038304568343e+02,4.000881005499884679e+00
3.376043456112220883e+08,1.921832775396450144e+00,1.709594500424035175e+02,3.887777235013049282e+00
3.376043458528411388e+08,2.812086559074814751e+00,1.708893802120800558e+02,3.858975450237545068e+00
3.376043458687416315e+08,1.990094859260715721e+00,1.708870839806338324e+02,3.813603886711799174e+00
3.376043459355822802e+08,1.754517549406465537e+00,1.708706917354930965e+02,3.879202729018565332e+00
3.376043460092951059e+08,1.851670821594630478e+00,1.709414223143396612e+02,3.935971042861361902e+00
3.376043460465406179e+08,1.650226951127332420e+00,1.710365894095923807e+02,3.915450074417127002e+00
3.376043462401593924e+08,1.945136898604684861e+00,1.709184705746487509e+02,3.904013394460116082e+00
3.376043463397946954e+08,2.443059069320558052e+00,1.708140796764946288e+02,3.899722750533737514e+00
3.376043465789008737e+08,1.952497130661070335e+00,1.708631724023945537e+02,3.839878179933208013e+00
3.376043467083995342e+08,2.075229566877820453e+00,1.709742823019164177e+02,3.815102349730189690e+00
3.376043467220458388e+08,1.943073345472540403e+00,1.710339945110814028e+02,3.850252730391565237e+00
3.376043467491416335e+08,2.236741571383650040e+00,1.710196427521943576e+02,3.969605578582876770e+00
3.376043467496186495e+08,2.062122333656823514e+00,1.709763199567591414e+02,3.994578636468855581e+00
3.376043467741604447e+08,1.905588160253824714e+00,1.709614826553346347e+02,3.978065421312201977e+00
3.376043473401492834e+08,1.702158476151857558e+00,1.709476885049438408e+02,3.817870251298337791e+00
3.376043473736959696e+08,1.961554066311603783e+00,1.709733039127259531e+02,4.030457447015911576e+00
3.376043473925195932e+08,1.821193798963153254e+00,1.709077768089990172e+02,3.842887333372389413e+00
3.376043477985951304e+08,2.854917934912108546e+00,1.709084096852907635e+02,3.806187525945161632e+00
3.376043478104685545e+08,1.995538387454830698e+00,1.708804623757697243e+02,3.820058896838388840e+00
3.376043478456534147e+08,1.723538285381043256e+00,1.708943392410287743e+02,3.974234631436310394e+00
3.376043478961275816e+08,2.306506203537547428e+00,1.709458472608270085e+02,3.929217901081178077e+00
3.376043479425095320e+08,2.617438755474307044e+00,1.710282494103576312e+02,3.873241647189274328e+00
3.376043479825037718e+08,1.775851435387292510e+00,1.710449715989352342e+02,3.835606616703417959e+00
3.376043480316609740e+08,1.728028334072638561e+00,1.709388279995573612e+02,3.806820842163321839e+00
3.376043481980945468e+08,2.277625182722856412e+00,1.708342118044303106e+02,3.910259213516668275e+00
3.376043484511284232e+08,2.135064814504186170e+00,1.709196502351289269e+02,3.941836122055045966e+00
3.376043486499688625e+08,1.750959983062854164e+00,1.709974493404921816e+02,3.992826424229324100e+00
3.376043487150705457e+08,2.362642285857950775e+00,1.710160116423030559e+02,3.929516151797685986e+00
3.376043489228286147e+08,1.717880279910161345e+00,1.708873594392227062e+02,3.806203239379228886e+00
3.376043489298600554e+08,8.880760530156135246e+01,1.709252502821492499e+02,3.862319528751219089e+00
3.376043493775739670e+08,3.418113072534942631e+01,1.708364541620574926e+02,3.867546278836525797e+00
3.376043494527846575e+08,2.411851474041368348e+00,1.708923036399972943e+02,3.923216769424682226e+00
3.376043494950750470e+08,2.954803776023488648e+00,1.708521151366433912e+02,3.928381663516040234e+00
3.376043494994836450e+08,1.906763731475213497e+00,1.708122639097568936e+02,3.905488827389618223e+00
3.376043496690563560e+08,1.709015540231368258e+00,1.709795426840244090e+02,4.029232704896950956e+00
3.376043497472139597e+08,1.411238781640642515e+02,1.709298360017973835e+02,3.894299907530943461e+00
3.376043498486323357e+08,2.285578933530091561e+00,1.710443345340389101e+02,3.849357141480339362e+00
3.376043498491900563e+08,2.347848441085214510e+00,1.709039735046272881e+02,3.808406358584797591e+00
3.376043499235306382e+08,1.673345170966472395e+00,1.709597669281517938e+02,3.970497846248282947e+00
3.376043499411302209e+08,2.047390447941343172e+00,1.709892224027122154e+02,3.834434394991366180e+00
3.376043502558954358e+08,2.279299696077829118e+00,1.709601909395782684e+02,3.846747253439026348e+00
3.376043503976246119e+08,1.899694016686467313e+00,1.710229129980346841e+02,3.886973391280130752e+00
3.376043504574199319e+08,1.747509502915809865e+00,1.710335815049901100e+02,3.857757073535166725e+00
3.376043505483049750e+08,2.026928524824594735e+00,1.709271450712281819e+02,3.826585426230166842e+00
3.376043506668263078e+08,2.126699426561108996e+00,1.708601505130453688e+02,3.815349786641667240e+00
3.376043507611338496e+08,2.376770039082348518e+00,1.709072433368381212e+02,3.834500208373584851e+00
3.376043508123567104e+08,2.778991535864167695e+00,1.710469313467241932e+02,3.865486899308095747e+00
3.376043508381411433e+08,1.817316004069821300e+00,1.708448558630593368e+02,3.876378830359264338e+00
3.376043511569869518e+08,2.373901209220053765e+00,1.708982983753860481e+02,3.961972015456980856e+00
3.376043512072983384e+08,2.898803027790795461e+00,1.708924852131067098e+02,3.990329235985198508e+00
3.376043512139792442e+08,2.096246769931959353e+00,1.708521408952839238e+02,3.879405521279116531e+00
3.376043514344533086e+08,1.646562439466407284e+02,1.708604096808014106e+02,3.957890758514865048e+00
3.376043514599618316e+08,9.902281290616134157e+00,1.708930181900611842e+02,3.809179254762563360e+00
3.376043515125826597e+08,2.415253525241664256e+00,1.709529983297653075e+02,3.871350059378815267e+00
3.376043515343641639e+08,6.766958467070692507e+01,1.709592385197392161e+02,3.864353529567449819e+00
3.376043516837010384e+08,1.639408514221721180e+00,1.709138101703224493e+02,3.825687064919944369e+00
3.376043517218731642e+08,2.814648733587129747e+00,1.710152603046978470e+02,3.911854542963762782e+00
3.376043518411267400e+08,1.857040562490545277e+00,1.710271988932762213e+02,3.896645951726005030e+00
3.376043520482954383e+08,2.029449809911684000e+00,1.709529617818620011e+02,3.964736585105641531e+00
3.376043521400963664e+08,1.728429589770202668e+00,1.708868525213885619e+02,3.891881492024681144e+00
3.376043521555873156e+08,5.643821584187472951e+01,1.708866230444294558e+02,3.857812721476253426e+00
3.376043521630759239e+08,1.873368238517344686e+00,1.709093091008816998e+02,3.773757622006790324e+00
3.376043521837058067e+08,1.631160266062161135e+00,1.708845769231010081e+02,3.835530490697920403e+00
3.376043522567369342e+08,2.231360370565658613e+00,1.709357263407377445e+02,3.952773556719448855e+00
3.376043523146188855e+08,2.666003565453145985e+00,1.709074150342599978e+02,3.919851682693797912e+00
3.376043524073171616e+08,2.252928208228165197e+00,1.709902374133394574e+02,3.940063200749683414e+00
3.376043524998371601e+08,2.339487622296637870e+00,1.709391518189238468e+02,3.848256607601492796e+00
3.376043525966101885e+08,1.876717581886972352e+00,1.709817136436102771e+02,3.952594040866710401e+00
3.376043526490418315e+08,2.388772019746609576e+00,1.710432782574402211e+02,3.873571202109273415e+00
3.376043527739981413e+08,1.869745057569028202e+00,1.710297888339082988e+02,3.943751771807316509e+00
3.376043530309427381e+08,2.127146312304399878e+00,1.709538099556825159e+02,3.950862363212205075e+00
3.376043531631846428e+08,1.903727045877377622e+00,1.709741653435772548e+02,3.819155258473309722e+00
3.376043532430422902e+08,1.918814683526280929e+00,1.710165471021927601e+02,3.818662976436264955e+00
3.376043533499715924e+08,1.733281718557350803e+00,1.709809879585595240e+02,3.978976932877582140e+00
3.376043533576766849e+08,1.909711846592416107e+00,1.708682604284149704e+02,3.806901816045049625e+00
3.376043533971425891e+08,8.672169699430214962e+01,1.708553342838276308e+02,3.898853691054027681e+00
