# Time (s), Energy (keV), RA (deg), Dec (deg)
3.376045360340318084e+08,6.007678175803172316e+00,1.709303215348011520e+02,3.925255124513412852e+00
3.376045360660097599e+08,2.073325645071082857e+00,1.708862821557950724e+02,3.774725722862322552e+00
3.376045361066930294e+08,1.707981320746342790e+00,1.709012665766404950e+02,3.858393240910344524e+00
3.376045361356179714e+08,1.909430881324721163e+00,1.710114763675947813e+02,3.828295208992207321e+00
3.376045361909476519e+08,5.971539025148070223e+00,1.709396319784764273e+02,3.873394843552093736e+00
3.376045368817763925e+08,6.217627717696228018e+00,1.709885783119866858e+02,3.887817907840143583e+00
3.376045369305275679e+08,5.802772887749188868e+00,1.708244426099120403e+02,3.935075776676497661e+00
3.376045369305429459e+08,2.121589203914511668e+00,1.710043605249667280e+02,3.890037603885871054e+00
3.376045369708967209e+08,1.710022265872411795e+00,1.709522349233117211e+02,3.974018025571481427e+00
3.376045370751270056e+08,2.145679895965963535e+00,1.708398472368722878e+02,3.841633858084584574e+00
3.376045370960559845e+08,2.104444615834312415e+00,1.709549573128254849e+02,3.984582671079213156e+00
3.376045372817333937e+08,5.791447441420863207e+00,1.708888911125116579e+02,3.858082410849248411e+00
3.376045374534764290e+08,2.282603806127594837e+00,1.709754126427838230e+02,3.933732574041546748e+00
3.376045375183225274e+08,1.785588712080206752e+00,1.708316079432437959e+02,3.945936558595255939e+00
3.376045377528111339e+08,1.670450875315584005e+00,1.709939504884132191e+02,3.820135418864499144e+00
3.376045378173805475e+08,5.899600176373470006e+00,1.708933157164420038e+02,3.835634683490980912e+00
3.376045378462958932e+08,2.009847703364912697e+00,1.708876734894936931e+02,3.875900718907248965e+00
3.376045379401856065e+08,6.022066017371737523e+00,1.708851904591676885e+02,3.800183072030876463e+00
3.376045380689217448e+08,6.212473869451091701e+00,1.708748743613124077e+02,3.899359860879268780e+00
3.376045381049885154e+08,5.820501743130598094e+00,1.710257582767897020e+02,3.937283236260268549e+00
3.376045381694368124e+08,1.957292554054110401e+00,1.709404948798287194e+02,3.882004382993638814e+00
3.376045386595130563e+08,2.081397983584142519e+00,1.709615438894205681e+02,4.027141868121134394e+00
3.376045386864715815e+08,6.012344377253975303e+00,1.709465671724093454e+02,3.973444696598242398e+00
3.376045387460228801e+08,2.105618948312669936e+00,1.709718692511032430e+02,3.930367733864260416e+00
3.376045388084565997e+08,6.258941714558020841e+00,1.708866033127728485e+02,3.795795664540743797e+00
3.376045388378785253e+08,2.082785946467458515e+00,1.710008023978301424e+02,3.872665379787993079e+00
3.376045388516073227e+08,6.757462701552668705e+01,1.710001027777448144e+02,3.906556497077841250e+00
3.376045388817688227e+08,1.852226144754880233e+00,1.708114190247387398e+02,3.945639530486597657e+00
3.376045389496247768e+08,1.757880420232626362e+00,1.709679443886819286e+02,3.935975287144358070e+00
3.376045389877835512e+08,5.916167048475029056e+00,1.708999500293117819e+02,3.824444883310271770e+00
3.376045391150531173e+08,1.857443918546672013e+00,1.708853676150579588e+02,3.995590278187414413e+00
3.376045391220439076e+08,2.033100021939073798e+00,1.709687032586657836e+02,3.883010931691678991e+00
3.376045391844886541e+08,1.621905074375459499e+00,1.709242010393464284e+02,4.006742663320787656e+00
3.376045392977444530e+08,1.878745750613819432e+00,1.709737329758652322e+02,3.819343112400576778e+00
3.376045394458982944e+08,2.414336609886717167e+00,1.709629635669930678e+02,3.943736954936833072e+00
3.376045394613325000e+08,2.079119639156074228e+00,1.708873057106758893e+02,3.809427692758296846e+00
3.376045395057177544e+08,1.069279016892042655e+01,1.708367081645070584e+02,3.960456984267826108e+00
3.376045396398962140e+08,2.395557074256321695e+00,1.708500374116789544e+02,3.905371815587084239e+00
3.376045398530852199e+08,1.887067788984541084e+00,1.709594407217057324e+02,3.814940005976312332e+00
3.376045398606932163e+08,1.744621610479594853e+00,1.708492616401529460e+02,3.851080107584472945e+00
3.376045398875263333e+08,2.109699028590992231e+00,1.710457515239395150e+02,3.868783961035187069e+00
3.376045398989514112e+08,6.188486754584326732e+00,1.710067924456256208e+02,3.905269703616928822e+00
3.376045399357568026e+08,1.604170753632834678e+00,1.709767708778166480e+02,3.969861296691868269e+00
3.376045399949468374e+08,2.325402856215826652e+00,1.709788544152746681e+02,3.930728808116716877e+00
3.376045400830815434e+08,1.681073137004730933e+00,1.710344289264744191e+02,3.891111784049140265e+00
3.376045400952804685e+08,2.472192237664104564e+00,1.709882912350198012e+02,3.836482961340600184e+00
3.376045401956922412e+08,6.007242654436570461e+00,1.709638075787835589e+02,3.853151944345332147e+00
3.376045402113201022e+08,2.078262374911637345e+00,1.707909372537849606e+02,3.919798617118177564e+00
3.376045402450647354e+08,1.483597319014182325e+01,1.708609017543487312e+02,3.907071646349516314e+00
3.376045403054668903e+08,5.989565451669465190e+00,1.710142511794412883e+02,3.876468562025725539e+00
3.376045403092204928e+08,1.834907268478244369e+00,1.709459613653053225e+02,3.817799072376438119e+00
3.376045403227986693e+08,2.289537115068923434e+00,1.710241100820525162e+02,3.835377172708682281e+00
3.376045404115727544e+08,1.189469974661698757e+02,1.709368411032957056e+02,3.803266212172846217e+00
3.376045404363890290e+08,6.071621918816427765e+00,1.709268422881788467e+02,3.968498432273357412e+00
3.376045405009673834e+08,6.008222328733068274e+00,1.708722910084742637e+02,3.984650733960744873e+00
3.376045405141114593e+08,1.778070171354732887e+00,1.709109212321570510e+02,3.846776249600973863e+00
3.376045405328217149e+08,5.865513745729829864e+00,1.709350583564041415e+02,3.937073053687125679e+00
3.376045405665233135e+08,7.945082182877399646e+01,1.710019540279238868e+02,3.881273227889536326e+00
3.376045407608873248e+08,1.701303542393179713e+00,1.710062532973180680e+02,3.965052055787467999e+00
3.376045408201545477e+08,2.384052581426515882e+00,1.710549783721846495e+02,3.870483411386405059e+00
3.376045408991471529e+08,2.143694290824633697e+00,1.710393786632178035e+02,3.901189623569380593e+00
3.376045409168046713e+08,2.158163292293999724e+00,1.709972791649832118e+02,3.858067295212588732e+00
3.376045409294784069e+08,1.605057731729423010e+00,1.709702256601021872e+02,4.011293736493521500e+00
3.376045409511558414e+08,1.669022422099651681e+00,1.710147639773885544e+02,3.868485233251111044e+00
3.376045409684299827e+08,2.643711807798822200e+00,1.709163430063270823e+02,4.006974655371642768e+00
3.376045413105624318e+08,1.703322134603999505e+00,1.708815826551688701e+02,3.857909652652038002e+00
3.376045413552396894e+08,1.760463036548203242e+00,1.708443680058741450e+02,3.872923724583481775e+00
3.376045414638791084e+08,5.892034257066136149e+00,1.708823201121338684e+02,3.898954160783172362e+00
3.376045416005282402e+08,6.232163290956120427e+00,1.708812346270299827e+02,3.809291919186364339e+00
3.376045420349060893e+08,2.529546954267577252e+00,1.709274691029832240e+02,3.956294423130884752e+00
3.376045420583468080e+08,6.359450045539184693e+00,1.708885380109694836e+02,3.764042294405824940e+00
3.376045420621519089e+08,1.791359365923930635e+00,1.709976083867485670e+02,3.822713209556958702e+00
3.376045421727522612e+08,3.012089136807182932e+00,1.708631569401362356e+02,3.858052765986424770e+00
3.376045422383660078e+08,1.995135034462269807e+00,1.709920223548120930e+02,3.965725824110296394e+00
3.376045423116875291e+08,1.720886187183494176e+00,1.708489305719212155e+02,3.966835989252917027e+00
3.376045423578208089e+08,1.810657817868423614e+00,1.709501820340947233e+02,3.945194137474019591e+00
3.376045425080522895e+08,1.978656846838829697e+00,1.709303042401441246e+02,3.964810557506071920e+00
3.376045425180236697e+08,5.883202424188484159e+00,1.709777602523517430e+02,3.945323331908631825e+00
3.376045426390913129e+08,6.034971996904697100e+00,1.709618099327934146e+02,3.932376228316142086e+00
3.376045426945417523e+08,5.980267580636065894e+00,1.708915842438765083e+02,3.874337919659923912e+00
3.376045427527052760e+08,1.720525826341407161e+00,1.709605221206087435e+02,3.978223404383160577e+00
3.376045427644211650e+08,5.929983067462046620e+00,1.708614734488934346e+02,3.839382769904787995e+00
3.376045427940099835e+08,1.492911821940829675e+01,1.709289373066280575e+02,3.784457399176117232e+00
3.376045428381589055e+08,1.939604195457463431e+00,1.709747744976647255e+02,3.885749713345688860e+00
3.376045428460224867e+08,2.614035065776559641e+00,1.708512566446683820e+02,3.955148479024632735e+00
3.376045428849636316e+08,5.961159961337688884e+00,1.709303749903352525e+02,3.813464034154887994e+00
3.376045428870651722e+08,1.412358336598549329e+02,1.710161191053794312e+02,3.853614486605110745e+00
3.376045432147288918e+08,1.899042763314288340e+00,1.708654589831194244e+02,3.872525481553813265e+00
3.376045432547103763e+08,6.109141586026535009e+00,1.709664180391027344e+02,3.875723968612244885e+00
3.376045432641879320e+08,1.615161800926663949e+00,1.709322434468674601e+02,3.914118816685821844e+00
3.376045433782398105e+08,2.276189955837409240e+00,1.709279193080396340e+02,3.799820513768247032e+00
3.376045433862322569e+08,6.090655182177133753e+00,1.709690950205184379e+02,4.035681975026997215e+00
3.376045434018394351e+08,3.124338945269421686e+00,1.709971369830909680e+02,3.826534785398362892e+00
3.376045434202821851e+08,1.847007865523910386e+00,1.709145787278547459e+02,3.913371410201277989e+00
3.376045435064004660e+08,2.012029608459151131e+00,1.709924858096097182e+02,3.962895571634576619e+00
3.376045435511497855e+08,5.834020642004487556e+00,1.708427173338396585e+02,3.913698546236271003e+00
3.376045435617848635e+08,1.890802050043945526e+00,1.708182264997324467e+02,3.953175119517002845e+00
3.376045435880007148e+08,5.810163219987638072e+00,1.709714337778956121e+02,3.940358305275223127e+00
3.376045437003435493e+08,6.321074693273056155e+00,1.709536766907712320e+02,3.934051463219981226e+00
3.376045437634145021e+08,1.851587709606630661e+00,1.709597407707812806e+02,3.962325042387523588e+00
3.376045438812963367e+08,6.073652441478250452e+00,1.708646717018737888e+02,3.903098624799796745e+00
3.376045440023733974e+08,1.953210368189709722e+00,1.708225006277189095e+02,3.922774659418422072e+00
3.376045441331065297e+08,5.931283775080696152e+00,1.709285988839538675e+02,3.930570170978813227e+00
3.376045442751376033e+08,2.306676140153108179e+00,1.709660872567156957e+02,3.859544367640145968e+00
3.376045442843187451e+08,5.816728737766781343e+00,1.709335995844320450e+02,3.859496633663859644e+00
3.376045443229907751e+08,1.933712724459384358e+00,1.709549102121280271e+02,3.861368995201655441e+00
3.376045444940904975e+08,1.826512096936565355e+00,1.708097427709636520e+02,3.895281961019942507e+00
3.376045447202869058e+08,2.393229131325925074e+00,1.710456656156867155e+02,3.847642378783635575e+00
3.376045448598541021e+08,2.408973733690993768e+00,1.710550105752007255e+02,3.867125198135846098e+00
3.376045448931193352e+08,2.307660814877631861e+00,1.708474877722184715e+02,3.880409716813155718e+00
3.376045450898699164e+08,2.325920711030967869e+00,1.709237692018483870e+02,3.929215769692127491e+00
3.376045451100159883e+08,6.041815591751968917e+00,1.709366751158368345e+02,3.801776004171753431e+00
3.376045452498770356e+08,6.663839748430228838e+01,1.709395127700394994e+02,3.863765491450865230e+00
3.376045453032051325e+08,6.077172374563456714e+00,1.709707504320080886e+02,4.004328074076643595e+00
3.376045453777149916e+08,5.942134259884994663e+00,1.709246923062245003e+02,3.876117214475651718e+00
3.376045457368103266e+08,2.100639974116322861e+00,1.709191103882021991e+02,3.840355297098207110e+00
3.376045459649334550e+08,2.365703074314948751e+00,1.710102084979151300e+02,3.906049220354790297e+00
3.376045462688401937e+08,2.029127052811070531e+00,1.709753106374199945e+02,3.977222901941773525e+00
3.376045463052172065e+08,3.065397840607019475e+00,1.709321716035276495e+02,3.969557135589276253e+00
3.376045463319406509e+08,1.658034985807310013e+00,1.708750752627163081e+02,3.967517429524933803e+00
3.376045464361654520e+08,6.120289361558062247e+00,1.708112673474177825e+02,3.922450688206383429e+00
3.376045466034864783e+08,2.162730260644371238e+00,1.709914083199412858e+02,3.978850569110424562e+00
3.376045466105116010e+08,2.178957899786745589e+00,1.709239606529351079e+02,3.828480671221994314e+00
3.376045466296016574e+08,6.057945007760777933e+00,1.708635035283834611e+02,3.962746582983212029e+00
3.376045466540305614e+08,5.895023238085670414e+00,1.709455599567893955e+02,3.927730935315926875e+00
3.376045466649437547e+08,1.911852753253816761e+00,1.708704449571869191e+02,3.948227394704525217e+00
3.376045467139604688e+08,6.059800671092902213e+00,1.709056417444274700e+02,3.912793760521360742e+00
3.376045467254738212e+08,2.335534612030514268e+00,1.708842579506801655e+02,3.894545509392647986e+00
3.376045467346577644e+08,5.950049226917795586e+00,1.709549601530000302e+02,3.863127823059370414e+00
3.376045467841267586e+08,5.928974133062357765e+00,1.709785551290583214e+02,3.877541630893416524e+00
3.376045468314064741e+08,5.937571588858077121e+00,1.708888435265400290e+02,3.805875799408377613e+00
3.376045468839915395e+08,8.583174758819744454e+01,1.710099727516775090e+02,3.888624648580071064e+00
3.376045469222528934e+08,1.695271971431050684e+00,1.709972879105181107e+02,3.884620321340811699e+00
3.376045470172882676e+08,8.854494288566399973e+00,1.709178393217361247e+02,3.779138588972887014e+00
3.376045471379311085e+08,2.494741712441513215e+00,1.709868912128845579e+02,3.819102390563801741e+00
3.376045472148265839e+08,1.673278217858902295e+00,1.709344876376977993e+02,3.968252637521605397e+00
3.376045473455114365e+08,1.843093768905475160e+00,1.709815324086594330e+02,3.852260549531169698e+00
3.376045474094066620e+08,2.055946003478467343e+00,1.708409618700395356e+02,3.946542076633577256e+00
3.376045474110766649e+08,1.628080836872466408e+00,1.708810853646250223e+02,3.783311489264176597e+00
3.376045476413770318e+08,8.724489362721992336e+01,1.709817166879803665e+02,3.983020028137270963e+00
3.376045476493854523e+08,2.248398114989004881e+00,1.708914830056560277e+02,3.831552588801478532e+00
3.376045476715435386e+08,2.182650703216427512e+00,1.708746183615901089e+02,3.975665193958329180e+00
3.376045477861990333e+08,1.634088279577144309e+00,1.708867578546551727e+02,3.940157126270880994e+00
3.376045479468215108e+08,2.209013573346690684e+00,1.708972039814377695e+02,3.758649949887494124e+00
3.376045479610204697e+08,2.382053155302867431e+00,1.709883417208317553e+02,3.904586068192675619e+00
3.376045479864189625e+08,2.351342648916745937e+00,1.709407892417287655e+02,3.848845853499336833e+00
3.376045480175237060e+08,1.700807887797420648e+00,1.709633661828599713e+02,3.900394288636550577e+00
3.376045482033165693e+08,2.296838534509915597e+00,1.708263982953058644e+02,3.857001690617767320e+00
3.376045482755559683e+08,1.610061018132039168e+00,1.708912664506962642e+02,3.976596895537306331e+00
3.376045482788438797e+08,2.039664771282172939e+00,1.710071447041278248e+02,3.910316655730293967e+00
3.376045484599908590e+08,2.118252676977136595e+00,1.709656522807242141e+02,3.856577568642203246e+00
3.376045484924870133e+08,5.739191695207619404e+00,1.709403758176150347e+02,3.889362358771625505e+00
3.376045485957935452e+08,5.762240249412395876e+00,1.709060962871917013e+02,3.859198042180405519e+00
3.376045486886270642e+08,5.890451571704804934e+00,1.708656226817978450e+02,3.784996849821735676e+00
3.376045486896406412e+08,2.160494962693686904e+00,1.708709008574483050e+02,3.832855279228417178e+00
3.376045488569116592e+08,1.906406136388591133e+00,1.708787505727889311e+02,3.884541401737937161e+00
3.376045493439010382e+08,1.942027078419325647e+00,1.709125834081894197e+02,4.009110183201903155e+00
3.376045493826396465e+08,1.782165584636364208e+00,1.709055514481702573e+02,3.900242064771345607e+00
3.376045496375311613e+08,5.969714387959445645e+00,1.708275121594365089e+02,3.865929770112701114e+00
